ID,System,Title,Foreign Title,Category,Region,Serial,Version,Size,CRC32,MD5,SHA1
3261,Sony PlayStation Portable,PlayStation Spot Sen'you UMD Vol. 6,PlayStation Spot 専用 UMD Vol.6,Preproduction,Japan,UCJX-90023,1.00,151191552,fe175807,675b22d929493adfcec876faeed1403e,067b719ee5b46ce6ff0ed03d28e21a4f7dca64e3
3262,Sony PlayStation Portable,PlayStation Spot Sen'you UMD Vol. 7,PlayStation Spot 専用 UMD Vol.7,Demos,Japan,UCJX-90024,1.00,192970752,e25cafe4,546a574e458ba62a4c815c94b6c5d70a,c91eb57852357e521c4d06ffd2a37ea2d0b00472
3274,Sony PlayStation Portable,Valkyrie Profile: Lenneth,,Games,Europe,ULES-00724,1.00,709296128,f92bb2c3,e9d33865c356adc5ce3c95382cb9da39,218fe336854a9334089049a03f78221fbc8ef30f
3313,Sony PlayStation Portable,Sakura Taisen 1 & 2,サクラ大戦１＆２,Games,"Japan, Asia","ULAS 42049, ULJM 05292",1.01,1756037120,d110d424,973ca4e120ff9c2fd19d28df2be815d9,8495f4ab07f8a73bd2ecfa359ef6bb75b2905a69
3331,Sony PlayStation Portable,Bomberman: Bakufuu Sentai Bombermen,ボンバーマン: 爆風戦隊ボンバーメ～ン,Games,Japan,UCJS-10030,1.01,438337536,22848986,4d3245f0be16f9f8b8e4da9fa12fa265,17867d4f9eefccb11a0b4f461b53e81a96646fc3
3336,Sony PlayStation Portable,Dora-Slot: Kyojin no Hoshi II,ドラスロット: 巨人の星II,Games,Japan,ULJM-05027,2.02,64356352,6266f2ce,0bb6c55242d2f2db854369ff0bcabc70,494b3e115ef80351c1d30fd8703ce07fdec5c05d
3345,Sony PlayStation Portable,Need for Speed: Underground Rivals,,Games,"Europe, Australia","ULES-00025, ULES-00025/AUS",1.00,885194752,c3f38f58,601f6fc381fe8848431b9dd2532170a9,d9f385bb1dd17a2df386ddd706bccb5f56aa010f
3346,Sony PlayStation Portable,Gangs of London,,Games,Europe,UCES-00113,1.00,1084162048,d182b1ab,7274aeb8f1e3291cebd3f9b701294368,01a840e782c217fb85bfa7683371c81ead008850
3354,Sony PlayStation Portable,Ridge Racer 2,,Games,"Europe, Australia","UCES-00422, UCES-00422/9680673, UCES-00422/ANZ, UCES-00422/P",1.00,1523023872,510f8bfa,d7f46b419cc046e28832b0e273e27c0a,56dd3b5b53c9f3d3e719b5c23bf0fdcb571adf1a
3358,Sony PlayStation Portable,Jeanne d'Arc,ジャンヌ・ダルク,Demos,Japan,UCJX 90019,1.01,270270464,7c6bdd2d,95f6dc775b87c9a71b95ccfe1ebd03fb,123d0437dcfb62840bfb8961ff3884128813ae84
3365,Sony PlayStation Portable,Coded Arms: Contagion,,Games,Asia,ULAS-42099,1.04,547225600,dfb2cbf0,31938950cc529710008d5e7a8dee467c,ada30c1fac9f979718eae6dbb461a5719ca0a5f6
3367,Sony PlayStation Portable,Boku no Watashi no Katamari Damacy,僕の私の塊魂,Games,Japan,"ULJS 00033, ULJS 19009",1.01,1769144320,05e040a4,44b02d52f0f88b88bf30ee33cde59c8c,de2a96672eb3b95a09252de2a346ac715f91ed5f
3398,Sony PlayStation Portable,TalkMan Euro! TalkMan Europa Gengo-ban,TalkMan EURO！　トークマン ヨーロッパ言語版,Educational,Japan,"UCJS 10034, UCJS 18020",1.03,1802960896,ab5126df,a5aeac2384409d3427b36a2650c7f321,3b3868f877f9cd2f904a70f1f30b48156152deae
3399,Sony PlayStation Portable,Grand Theft Auto: Liberty City Stories,グランドセフトオート:　リバティーシティストーリーズ,Games,Japan,"ULJM 05255, ULJM 05359",1.01,1320943616,ebf2e5f0,00f1215e94c7a607d2d9d0ab3c1eeaaf,cf2fbdce5b0747cec95889ebbd7a075c17dd5c7a
3403,Sony PlayStation Portable,Little Aid Portable,リトルエイドポータブル,Games,Japan,ULJM-05249,1.02,1472888832,e06c0049,3d651aa1d743a338a79471cbc992a6a0,294199f3c802780dc5a34f143d864d7c60cb2ed9
3437,Sony PlayStation Portable,Irem Taikenban Shuu 2008 Shunki Tokubetsugou,アイレム体験版集2008春季特別号,Demos,Japan,ULJM-91013,1.01,285638656,fe1db62a,6b32f8b8d2cdbe1bfeca66926d3a1a15,b072864967229fbf3fa8006f90fc0423877b9963
3454,Sony PlayStation Portable,Exit,,Games,Europe,ULES-00285,1.01,135233536,8865d8a8,3cab464c34921a812b23f30d563ee951,1004c059240770df67025f798690638df1e6c9cf
3455,Sony PlayStation Portable,Tekken: Dark Resurrection,,Games,Europe,"UCES-00356, UCES-00356/9620587",1.00,1791524864,c02eab89,251abff38ceb80e493331389a5e69207,66eb9b07114d0ca428629e98e50aeee409c7dd91
3462,Sony PlayStation Portable,Metal Gear Solid: Digital Graphic Novel,,Games,Europe,ULES-00382,1.01,1606418432,aaca6171,ca48678be052e2282e1ff3efc0ad3f91,30f4517e3e78de5296c96cdf6d80045073048ec1
3475,Sony PlayStation Portable,Metal Gear Ac!d,Metal Gear Acid,Games,Europe,ULES-00008,1.01,324534272,b5a65b76,f690e5a274eac6d061b5941e72990ec0,2d2e5604297ac922f4a117952315ea91348af174
3478,Sony PlayStation Portable,Metal Gear Solid: Portable Ops,メタルギアソリッドポータブルオプス,Games,Japan,ULJM-05285,1.00,1396736000,1ef5a86c,60d1fc90df502d758756408eb972bf6d,a830b8e0a15698d64b65ba04bd92c3cd78f8efa1
3479,Sony PlayStation Portable,Metal Gear Solid: Portable Ops Plus,メタルギアソリッドポータブルオプス＋,Games,Japan,"ULJM 05261, ULJM 05284",1.03,1260257280,43352a4d,d7f10410b443e3b01b0ba3db8d86d0ba,8a0ac9baf4e72f4ee510682c53d57b48a78a2aa4
3480,Sony PlayStation Portable,Need for Speed: ProStreet,,Games,Europe,ULES-01019,1.00,896270336,62f6d1eb,f45a976893ae1f039622c8d5bd88f595,8a12441da59d807e44dd5d2fc0e03e530f5cd3c2
3495,Sony PlayStation Portable,Mobile Train Simulator: Keisei Toei Asakusa Keikyuusen,Mobile Train Simulator: 京成・都営浅草・京急線,Games,Japan,ULJM-05085,1.02,1747550208,176ff909,faad729af5bfb8625faf7bd0653829b7,8190a1dbcfb6b8cb177d417f737135a5209b5243
3565,Sony PlayStation Portable,LocoRoco,,Games,"Europe, Australia","UCES-00304, UCES-00304/9611073, UCES-00304/ANZ, UCES-00304/P",1.01,727023616,33d54b2d,9cc876ca3624aea6377855094db84a28,8fcef1a91c6fa729f9ad4bbb4caf13a97e576148
3577,Sony PlayStation Portable,Yu-Gi-Oh! GX: Tag Force 2,,Games,USA,ULUS-10302,1.02,1812725760,bc22481b,d03f5a02ad2d2fef16a42186e951d86e,413343d34de214796fd238dd1477c0b52670e39c
3587,Sony PlayStation Portable,ProStroke Golf: World Tour 2007,,Games,USA,ULUS-10209,1.01,809402368,fcdc67fa,3b9fa2202d7ba2fde22451be4691b94f,ebccf212d83c92e3885d4c3fb93addc6945d8864
3590,Sony PlayStation Portable,Ace Combat X: Skies of Deception,,Games,Europe,"UCES-00423, UCES-00423#, UCES-00423/P",1.00,1121026048,55fd9ab2,ff092f3bf00794e67194cd4926e1f99c,5db575b0d5b942006d27208dad5f3ba54862acf6
3600,Sony PlayStation Portable,Gitaroo Man Lives!,,Games,Europe,ULES-00383,1.02,1642004480,aad5eaca,2ba736348ba7ec8acd8d07090168288f,3fb1d96cdc302b28f0edbd6f6b0ab9374581ef1a
3601,Sony PlayStation Portable,Castlevania: The Dracula X Chronicles,,Games,USA,ULUS-10277,1.02,1111359488,26316f37,9734bc89f4956324c28df897e25f1a71,ecdb3675c7238c0e94d256801aa7655b24f47cac
3602,Sony PlayStation Portable,WipEout Pulse,,Games,"Europe, Australia","UCES-00465, UCES-00465/ANZ, UCES-00465/P",1.01,456851456,6901cb57,e297f0b8d5359c18b2ca3677eff2b714,d359418b5a5d818cfc46408756cb2b7c0131b6b4
3604,Sony PlayStation Portable,Ultimate Ghosts'n Goblins,,Games,Europe,"ULES-00419, ULES-00419/0990919",1.00,464715776,df3737b8,cfb342a7b2b63c9e031af5c4b5719186,ed5b8f30a0c0a12cb149638578b069196a6627aa
3605,Sony PlayStation Portable,Metal Gear Solid: Portable Ops,,Games,Europe,"ULES-00645, ULES-00645#, ULES-00645/7061831",1.01,1568440320,f461c537,251b1e18f3ba0a331c65417d7dbfeb72,2171cd736af5ca3d9f1e7779f941529bbc96d7dc
3672,Sony PlayStation Portable,Tales of Eternia,,Games,Europe,"ULES-00176, ULES-00176#",2.02,666894336,7099c9d5,f6b0ca760a807ba3616dbbec1bd992cf,925458f647402cd61a3756123ff2308741135fb7
3673,Sony PlayStation Portable,Breath of Fire III,,Games,Europe,"ULES-00193, ULES-00193/E",1.00,403374080,63a2b884,56036ebdbdb5bae40cde681baa1b9c9c,67bc068408616a5aca49649329e784e32d4afdbe
3674,Sony PlayStation Portable,Death Jr.,,Games,USA,ULUS-10027,1.01,435159040,30791916,10903edf07932b2acafa3f9b2e80d786,d1ff8c52c0952a8d2ed53005df6a8f72a7d7a2f9
3687,Sony PlayStation Portable,Bokujou Monogatari: Harvest Moon: Boy & Girl,牧場物語ハーベストムーン ボーイ＆ガール,Games,Japan,"ULJS 00034, ULJS 19008",1.04,328695808,64c56292,2e6cd642e3c6cac5b57d41d7f1d437a0,34110debfd424f74016c71db66fa135a9291a1e0
3733,Sony PlayStation Portable,50 Cent: Bulletproof: G-Unit Edition,,Games,USA,ULUS-10128,1.02,1686241280,1b727582,4b1e9d532f0d39cedf0abe2461e2ebdc,d7d526ea0a95f854b3411e381871de852ff7df2f
3756,Sony PlayStation Portable,7 Wonders of the Ancient World,,Games,USA,ULUS-10227,1.01,77332480,08ca1d87,7ab4026dfcb78aa043478da7018b0554,b17d4d0c6c6be49eab6487c5a8936ab4c538a50e
3832,Sony PlayStation Portable,The Godfather: Mob Wars,,Games,Asia,ULAS-42054,1.00,1377566720,2115f2db,1fb9903c47ff9aa4c103a0f59f9c84c5,3cfd349c99c93c0505b898325ac20e64281af1b1
3839,Sony PlayStation Portable,Tiger Woods PGA Tour 06,,Games,Asia,ULAS-42020,1.00,1301020672,3fef1de2,13cd60bf1770a859a9c7b9925e389acf,13df342908ddeccc5c42dfc7c909680a688ae037
3840,Sony PlayStation Portable,300: March to Glory,,Games,Europe,ULES-00766,1.01,953974784,afbe2776,eea03aa5d932a1ab7cd6d4b6a4b4b2c8,d8c2a8a821a3a57dd1fde91adf687a9f01b58343
3841,Sony PlayStation Portable,God of War: Chains of Olympus,,Games,USA,UCUS 98653,1.00,1605664768,b9b62ab0,4c2e65edc45205ec0f0fa3998c7e1a25,ee976a5de0f205297166a622bc9bfd42fa3822f8
3842,Sony PlayStation Portable,Crisis Core: Final Fantasy VII,,Games,USA,"ULUS-10336, ULUS-10336GH",1.00,1716715520,4c7e2442,a36a1884647146c607215134e1836228,374b34d632f169a5b08fdcd51d1363cef53b3a4c
3843,Sony PlayStation Portable,Aliens vs. Predator: Requiem,,Games,Europe,ULES-00972,1.00,396492800,01a2a136,70c25187c3404496fa92120212a7b15c,505b45c8a56b43d5d5c19ab2103756dfc39ce708
3876,Sony PlayStation Portable,Downstream Panic!,,Games,USA,ULUS-10322,1.00,469860352,98bf9e8d,f5f8cce22ae8a309cabebb9328859ee0,65c5a3921c75b0406075852ab549aae0cbb97de5
3877,Sony PlayStation Portable,Diner Dash: Sizzle & Serve,,Games,USA,ULUS-10264,1.01,137527296,c0c6e2da,6f991c7d87e5185d0dff13c3229116e7,f8542e67310381262c206c66104ba429f34e13ef
3898,Sony PlayStation Portable,Scarface: Money. Power. Respect.,,Games,USA,ULUS-10148,1.01,578519040,eb922542,976435a818e65d6751f92574105c3c43,eb00eba249dee2c4392c2c9905a7270b6f105c2e
3908,Sony PlayStation Portable,Chameleon,,Games,USA,ULUS-10267,1.01,69926912,ccfd3bfc,5f95a241aad636f11ad064c327a3c2a6,6e4f66c1c4cb2dadadb5b38b48a445cbd3caf11c
4014,Sony PlayStation Portable,Chili Con Carnage,,Games,Europe,"ULES-00629, ULES-00629/0029248",1.00,852066304,6f608dea,bf96ae9a7899aab9ba5318d509bad36c,0d82922b5d419708bca242c93b3f93d287b469d7
4015,Sony PlayStation Portable,Pump It Up: Zero Portable,펌프 잇 업: 제로 포터블,Games,Korea,ULKS-46146,1.04,1801650176,19ea8a42,9a719c7cdde950071d125401a29a4d4c,fc5162a11c7355ca194e35a71d87ead00ccf8f42
4016,Sony PlayStation Portable,Pump It Up: Exceed Portable,펌프 잇 업: 익시드 포터블,Games,Korea,ULKS-46042,1.02,836599808,90b368f3,4242f44dab25ec0e8f8c577049d53fe8,90df0b8deebb8ce1fb513c15fc1f7e85b734b2eb
4019,Sony PlayStation Portable,Minna no Golf-jou Vol. 2 (Disc 1),みんなのＧＯＬＦ場　Ｖｏｌ．２,Games,Japan,UCJS 10064,1.02,1738833920,de629947,b64ea4303c954e8edaf14f5ecf6cddd3,a88a765f211e2c07c67366f5a9ed995a9ef03649
4020,Sony PlayStation Portable,Minna no Golf-jou Vol. 2 (Disc 2),みんなのＧＯＬＦ場　Ｖｏｌ．２,Games,Japan,UCJS 10065,1.02,1530200064,31555cf4,66ecfa3e31ea74d3ab636827c263a5ac,e6794326fb5ba1b168c448f02ced761fdd595a45
4027,Sony PlayStation Portable,LEGO Star Wars II: The Original Trilogy,,Games,Europe,"ULES-00479, ULES-00479/P",1.02,1312817152,938650f8,db59ff05d883d704805b75f1874ea84f,e98c1957a548eb6aa9b440841ab6fdf75e40440c
4048,Sony PlayStation Portable,Minna no Golf-jou Vol. 3 (Disc 1),みんなのＧＯＬＦ場　Ｖｏｌ．３,Games,Japan,UCJS 10067,1.00,1632370688,9c927aba,4243dd29b45559a13dda3136f0ecdd79,e900cc79df8cc52f19cac996450104df8c35f07a
4049,Sony PlayStation Portable,Minna no Golf-jou Vol. 3 (Disc 2),みんなのＧＯＬＦ場　Ｖｏｌ．３,Games,Japan,UCJS 10068,1.00,1591836672,d79afdee,4fd90072b5de00bad7e4b710c9948d83,27bea291a8df473b8b580a2978e11d9e0a791ce2
4050,Sony PlayStation Portable,Derby Time 2006,ダービータイム２００６,Games,Japan,UCJS 10027,1.03,227377152,2e2cc9a9,8463bd36d4d4d6bd7c7e37f214c66b33,eb00a18f3650e31b6b3c90d1a64da0afd8d464d1
4059,Sony PlayStation Portable,Field Commander,,Games,USA,ULUS 10088,1.00,1199013888,0a0fc839,8ff489f13f8654f4b35038cafe968888,945b911e2e85bd876b5603c9bbb9a6bc7be21ec7
4060,Sony PlayStation Portable,Burnout Legends,,Games,USA,ULUS-10025GH,2.00,505905152,91068ea9,13e1b91cc025fd39c65f332ea40f31d6,ee3830a0d4e619b304a8ff960a6f0583543c9a45
4062,Sony PlayStation Portable,Sonic Rivals 2,,Games,USA,ULUS 10323,1.01,515866624,b0d2a040,ab7f4d53a1b93ec5498d2392b99a1978,8351dec13e1048b15579b4499fb6b04d883e030a
4112,Sony PlayStation Portable,Yggdra Union,ユグドラユニオン,Demos,Japan,ULJM 91012,1.00,330727424,43a7d4f1,0505e1d89639f6511789de8f28f948fe,dda7c9433d4398d1682bd58f2caf482b7e243d9e
4115,Sony PlayStation Portable,Tobidase! Trouble Hanafuda Douchuuki,とびだせ！トラぶる花札道中記,Games,Japan,ULJM 05207,1.02,449511424,ca9e9747,f589408bcf964b56847f8cd5bb432f0e,c06cb709355e10feb0c4af5982a179584a1084c5
4118,Sony PlayStation Portable,Hot Shots Golf: Open Tee 2,,Games,Asia,UCAS-40213,1.00,942899200,12a87a73,de907db7e8601a179bbaafeab3961029,4fc38bafc074facc6073eda1f01eacad08726c66
4122,Sony PlayStation Portable,Mind Quiz: Exercise Your Brain,,Games,Europe,ULES-00555,1.01,83525632,3db7a639,b9f688569021f61b01ae3cbceefe33bd,1f33a3f88de96339b9794fdb0cebb6d2c031e6d7
4138,Sony PlayStation Portable,Final Fantasy II: 20th Anniversary Edition,,Games,"USA, Canada","ULUS 10263, ULUS 10263-F",1.00,287342592,541fa240,9ac65ede66cdc40ff791f8be7709b0c2,bbd97b3aafa741bcaae738d8a0e1466574f7072d
4141,Sony PlayStation Portable,Gensou Suikoden I & II,幻想水滸伝Ⅰ＆Ⅱ ,Games,Japan,ULJM-05086,2.00,849149952,d64b83ad,d25e287aae12c1aa6882983578ffa046,f248605b242b63df0d0730b5bf39c5fc0f8a7c5b
4169,Sony PlayStation Portable,Untold Legends: Brotherhood of the Blade,,Games,USA,ULUS-10003,1.02,855015424,31d8d99d,6716e0d22aef7a07fb61508fe618e983,dd4e24822aacade3c8de9777b99760a733860317
4185,Sony PlayStation Portable,B-Boy,,Games,Europe,UCES-00249,1.00,1775534080,72c1b493,d489955e453030520affff6e3e04d588,0319989e11e82afe505da65c9f00e72085a85935
4191,Sony PlayStation Portable,AI Shougi,ＡＩ将棋,Games,Japan,ULJS 00101,2.00,25001984,2ae71ff1,a68bfb1fb79bb7a3c1dd06fac06ef05e,ddf8562b1ed76d95a9a80736e270643a19a19532
4224,Sony PlayStation Portable,Secret Agent Clank,,Games,Asia,UCAS-40218,1.01,1516077056,5d599e22,19aa7ead37bd5ad21adc31a261ef7825,7f8df0d33017d728a1b80bd7b134561f763df914
4256,Sony PlayStation Portable,Blade Dancer: Lineage of Light,,Games,USA,ULUS-10124,1.01,388628480,e14f71f1,fbf3eab0d2f6f7451d4654175c7558b5,419555f44a90476f422bdcad0e8e0582772ea0bb
4257,Sony PlayStation Portable,Gradius Collection,,Games,USA,ULUS-10103,1.01,349437952,0da989a2,aeeaf803cc284de1d17f75f23ff4e768,086cad4bd3a5312ffaa839f4109c33266032abc6
4258,Sony PlayStation Portable,Mega Man: Maverick Hunter X,,Games,USA,ULUS-10068,1.01,470515712,d6a7005f,4efa02c0de296d192ae3b8b1f1fdf4da,ef19fda8cbf86c401fa24c20347c17a429720a69
4259,Sony PlayStation Portable,Dragoneer's Aria,,Games,USA,ULUS-10291,1.00,388104192,0c43a987,db9ec0a815424ba20def9652eb1b8201,180bbb61d3b081b492a3fb6b8bb325c9bf551c4b
4260,Sony PlayStation Portable,Metal Gear Ac!d,Metal Gear Acid,Games,USA,ULUS-10006,1.00,201392128,088b4aa7,5f58207712359a233f9d46951bc292b3,d29eaba896be28c2575ead246bdaa3a9712929d4
4261,Sony PlayStation Portable,Shinkyoku Soukai Polyphonica: 0~4 wa Full Pack,神曲奏界ポリフォニカ 0～4話フルパック,Games,Japan,ULJM-05347,1.02,880967680,ddb9f52f,52d484798306d9a3116f46c6ab83f41d,9dcf036b5d6373c013fddca6d893c0b3fdc298df
4296,Sony PlayStation Portable,Virtua Tennis: World Tour,,Games,Europe,ULES-00126,1.00,388890624,cb7ba251,e43eb9385dde15fe32c9d2f27836030b,8a9b71ec8f8757e1441d761f337e03a375969139
4338,Sony PlayStation Portable,Disney/Pixar Ratatouille,,Games,France,ULES-00734,1.01,906362880,3dbeb0af,1d1ad2a2a48768691facd71e09b9d026,420814d7c802a0a22283cae2f1b4e7d5d4cabb53
4348,Sony PlayStation Portable,PoPoLoCrois,,Games,Europe,ULES-00291,1.01,1056440320,887086e3,5a728261e0691df65494c1d7244c731c,534085718a83c226b6fc7d012577afb4650cf3ed
4355,Sony PlayStation Portable,World Tour Soccer 2,,Demos,Europe,UCED-00350,1.00,906362880,2f8aca84,6adaa87ba34229badb704d2d647f2435,0654a87908a83e1f372d6b7e20066b42c6431b43
4378,Sony PlayStation Portable,B-Boy,,Demos,Europe,"UCED-00432, UCED-00432/9681373",1.00,76480512,00762055,049aaf8f7cccb3dd093ddd346ccc5211,a6833890c90997993a17e46c72b737939ea10c5b
4379,Sony PlayStation Portable,LocoRoco,,Demos,Europe,UCED-00365,1.00,48726016,8708594f,f5a7266e73c43792af7ef5ed7ed85f86,0e404de15e3870a1fb823b579a5f2de7d4fa4f84
4380,Sony PlayStation Portable,PoPoLoCrois,,Games,USA,ULUS-10018,1.03,1259372544,607c1d09,2881ef285d3ad2233237d7aa912155c5,ee5a710e2f5956b24c4a5fca86f21e6c6fcfdad4
4393,Sony PlayStation Portable,Mortal Kombat: Unchained,,Games,Europe,"ULES-00353, ULES-00353#",1.03,1439170560,0a76110a,aa8873e87e1c9924fbb22b6f93e10de0,493486aebb6e041d63ae56b2d1105352d5954a85
4394,Sony PlayStation Portable,Mega Man: Maverick Hunter X,,Games,Europe,ULES-00251,1.01,470515712,c8c08481,33c5fa5291b0737cb54898ec6ddb3240,43a29f9b670acd2ebb17f93c1046009c877c010d
4395,Sony PlayStation Portable,Key of Heaven,,Games,Europe,UCES-00178,1.00,1150779392,ffa56a4d,99be6ec5715fde1f82b39c9ae26f4d6d,41147dbe2eacd3afa93e4cf92e682170f171e5f1
4396,Sony PlayStation Portable,Infected,,Games,Europe,ULES-00338,1.01,902856704,5ee73904,1dc05f9e7ce6541d5f37f5c7b5f47dad,6abf2787092289de1208c3241699a106c390f3c5
4399,Sony PlayStation Portable,Gurumin: Une Aventure Monstrueuse,,Games,France,ULES-00628,1.02,1104347136,cf3dfbb8,dd12c3ae34de00127e114256e00f74e8,6b5c5e5726404e82a52f63fa6ab50f853ee834c7
4400,Sony PlayStation Portable,Gradius Collection,,Games,Europe,ULES-00381,1.00,360349696,0a781a87,930902a515a6e069aab5bac6973c3fae,66a932b906f2fee90d8fd73a53442138d279dd46
4401,Sony PlayStation Portable,Final Fantasy II: 20th Anniversary Edition,,Games,Europe,ULES-00987,1.00,354123776,3c08ae0b,763c9acf981e27793cf64a2031036630,7b9baed6cd99cab24a6382ea3151620ddacbf9b8
4404,Sony PlayStation Portable,Daxter,,Games,Europe,"UCES-00044, UCES-00044/P",1.00,1405976576,a802cf6e,cfb1e3cc6d999c17ec82eba0a469cf9e,9cc8455edbe337b6ea0058299e2b0f833850519b
4405,Sony PlayStation Portable,Crash Tag Team Racing,,Games,France,ULES-00169,1.00,1540161536,4ac96d6e,8e04b7c6f769fae17521027795a80881,35f220f39425c188522ce9c509419ead2e4b9c9b
4527,Sony PlayStation Portable,Crash of the Titans,,Games,Europe,ULES-00916,1.01,1104805888,41a3a76d,278168c2364755553d7842258a9eec05,3d1e1fb32c01e0584c1bd7fa9cdfe9f0df049ac8
4528,Sony PlayStation Portable,Castlevania: The Dracula X Chronicles,,Games,Europe,ULES-00841,1.03,1173979136,b05e8f9c,79cb4bf458048efc453889615ac0dd46,25bb86c2c86f29e8a9d09ee0ae2a45fc6252befb
4529,Sony PlayStation Portable,Metal Gear Ac!d²,Metal Gear Acid 2,Games,USA,ULUS-10077,1.00,917307392,0c3ac8cd,84c713bfb1eaeb55372efc2bb7fe0df3,87cebe80a93c4231bdbab26ad630c6d8e2fddab5
4530,Sony PlayStation Portable,Ridge Racer,,Games,USA,ULUS-10001,1.00,906362880,19735d9e,ef89c58442f1c17ca3d060f0077d67b0,4fd0b59f199697756372ceab4c8c908fa6140cd2
4531,Sony PlayStation Portable,Me & My Katamari,,Games,USA,ULUS-10094,1.00,1768947712,630c0b2f,a8234b8e63e48a1ce888d3dd89faba56,b84f85de8b7fe7266bc45ae22bd012d7d721d9b1
4536,Sony PlayStation Portable,Metal Gear Solid: Portable Ops,,Games,USA,ULUS 10202,1.02,1393426432,78c4eabc,843867e814664dedc82252fda1d05e8c,706191720f78fe639eac20d3302d03b36a88e8e9
4537,Sony PlayStation Portable,LEGO Indiana Jones: The Original Adventures,,Games,Europe,"ULES-01086, ULES-01086#",1.01,1241153536,a7ef30f6,ae086df7bf21a7063f11e61c840d5690,10ad72f71aa05f0a3f20176c35f414660fb43631
4538,Sony PlayStation Portable,Taiko no Tatsujin Portable,太鼓の達人　ぽ～たぶる,Games,"Japan, Asia","UCAS 40022, ULJS 00020",2.00,430866432,1f46d394,617c36f972cea64db3de83b08da0c411,b1826b481cc0f127999dfc771f9d2e3cbf8a3b2b
4541,Sony PlayStation Portable,Astonishia Story,,Games,Europe,ULES-00363,1.01,115539968,c15489e6,cd16abcc0d0ce44c380ef0fbf8b3d165,ed9990fd19d917ff2e60f44103c7904519bb9bc5
4542,Sony PlayStation Portable,Capcom Classics Collection Reloaded,,Games,Europe,ULES-00377,1.01,582811648,7b3cb07a,32159e3acd1fa95d63cca544ad341ea2,6f91fd462acae25b1615d508f2683ce9e9b555c1
4543,Sony PlayStation Portable,Mega Man: Powered Up,,Games,Europe,ULES-00307,1.00,311721984,4f848703,b6a9cbbe447bbe9a2e465683cdf2855e,899af5ad3940187904aceb2d5cf9aec97cab8482
4544,Sony PlayStation Portable,Puyo Pop Fever,,Games,Europe,ULES-00294,1.01,182878208,1b62ba6f,b8dae0e8e70a4f7350d8e6d4c86ab7ba,14b6b6357ad50978793bdf6e5d5fb904105ddbd1
4545,Sony PlayStation Portable,PaRappa the Rapper,,Games,"Europe, Australia","UCES-00775, UCES-00775/ANZ",1.00,377290752,e6c28cb8,cbf42ba0bf7579762ddf95bc18a98f8c,dacf134b56bb66178f841b8e228023df34d15968
4546,Sony PlayStation Portable,Lemmings,,Games,Europe,"UCES 00109/9644064, UCES-00109",1.00,450854912,11bd71f4,91ee5fea79a942803d0223b28437e8e5,3af171f6670c4bf66d26a9000f4642b3929a8b9d
4547,Sony PlayStation Portable,Gunpey,,Games,Europe,ULES-00648,1.00,768344064,1283f69c,38aca3215f9e751994778814fe5ba626,130887e61ed931a5e7324bb6c252071054a12527
4548,Sony PlayStation Portable,Final Fantasy: 20th Anniversary Edition,,Games,Europe,ULES-00986,1.00,265519104,e49d15b5,049010e99f5c83e624b183131378e082,6b4a31b347d75e8e04b55c01444d75d4f8175bd6
4549,Sony PlayStation Portable,Everybody's Golf,,Games,Europe,"UCES-00012, UCES-00012/P",1.00,563609600,48d34501,60cd2ff62db73a38291cc7517c15cb1b,b53b101d402129017af7a13b562464f589abd514
